DATA;DOCUMENTO;CONTADEB;CONTACRED;VALOR;HP;HISTORICO;FILDEB;FILCRED;EVENTO;CONT;USER;INTEG_TO;XREF
30/09/2013;;3.2.01.01.0010;2.1.03.02.0001;936,78;;PROV. FÉRIAS REF. AO MÊS - COMPRAS.;01;01;;;;;
30/09/2013;;3.2.01.01.0010;2.1.03.02.0001;3386,72;;PROV. FÉRIAS REF. AO MÊS - CONTROLADORIA.;01;01;;;;;
30/09/2013;;3.2.01.01.0010;2.1.03.02.0001;795,91;;PROV. FÉRIAS REF. AO MÊS - DIRETORIA.;01;01;;;;;
30/09/2013;;3.2.01.01.0010;2.1.03.02.0001;869,76;;PROV. FÉRIAS REF. AO MÊS - DEP. PESSOAL.;01;01;;;;;
30/09/2013;;3.2.01.01.0010;2.1.03.02.0001;1585,12;;PROV. FÉRIAS REF. AO MÊS - RH.;01;01;;;;;
30/09/2013;;3.2.01.01.0010;2.1.03.02.0001;76,66;;PROV. FÉRIAS REF. AO MÊS - TI.;01;01;;;;;
30/09/2013;;3.2.01.01.0010;2.1.03.02.0001;324,63;;PROV. FÉRIAS REF. AO MÊS - LABORATÓRIO.;01;01;;;;;
30/09/2013;;3.2.01.01.0010;2.1.03.02.0001;300,06;;PROV. FÉRIAS REF. AO MÊS - SEG. TRABALHO.;01;01;;;;;
30/09/2013;;3.2.01.01.0010;2.1.03.02.0001;979,99;;PROV. FÉRIAS REF. AO MÊS - ADM.;01;01;;;;;
30/09/2013;;3.2.01.01.0010;2.1.03.02.0001;3350,12;;PROV. FÉRIAS REF. AO MÊS - DESENVOLVIMENTO.;01;01;;;;;
30/09/2013;;3.2.01.01.0010;2.1.03.02.0001;2369,32;;PROV. FÉRIAS REF. AO MÊS - ENGENHARIA.;01;01;;;;;
30/09/2013;;3.2.01.01.0014;2.1.03.02.0002;79,1;;PROV. INSS S/ FÉRIAS REF. AO MÊS - COMERCIAL.;01;01;;;;;
30/09/2013;;3.2.01.01.0014;2.1.03.02.0002;89,67;;PROV. INSS S/ FÉRIAS REF. AO MÊS - COMPRAS.;01;01;;;;;
30/09/2013;;3.2.01.01.0014;2.1.03.02.0002;332,18;;PROV. INSS S/ FÉRIAS REF. AO MÊS - CONTROLADORIA.;01;01;;;;;
30/09/2013;;3.2.01.01.0014;2.1.03.02.0002;80,14;;PROV. INSS S/ FÉRIAS REF. AO MÊS - DIRETORIA.;01;01;;;;;
30/09/2013;;3.2.01.01.0014;2.1.03.02.0002;86,15;;PROV. INSS S/ FÉRIAS REF. AO MÊS - DEP. PESSOAL.;01;01;;;;;
30/09/2013;;3.2.01.01.0014;2.1.03.02.0002;167,67;;PROV. INSS S/ FÉRIAS REF. AO MÊS - RH.;01;01;;;;;
30/09/2013;;3.2.01.01.0014;2.1.03.02.0002;14,97;;PROV. INSS S/ FÉRIAS REF. AO MÊS - TI.;01;01;;;;;
30/09/2013;;3.2.01.01.0014;2.1.03.02.0002;32,23;;PROV. INSS S/ FÉRIAS REF. AO MÊS - LABORATÓRIO.;01;01;;;;;
30/09/2013;;3.2.01.01.0014;2.1.03.02.0002;28,14;;PROV. INSS S/ FÉRIAS REF. AO MÊS - SEG. TRABALHO.;01;01;;;;;
30/09/2013;;3.2.01.01.0014;2.1.03.02.0002;103,29;;PROV. INSS S/ FÉRIAS REF. AO MÊS - ADM.;01;01;;;;;
30/09/2013;;3.2.01.01.0014;2.1.03.02.0002;320,3;;PROV. INSS S/ FÉRIAS REF. AO MÊS - DESENVOLVIMENTO.;01;01;;;;;
30/09/2013;;3.2.01.01.0014;2.1.03.02.0002;231,26;;PROV. INSS S/ FÉRIAS REF. AO MÊS - ENGENHARIA.;01;01;;;;;
30/09/2013;;3.2.01.01.0011;2.1.03.02.0003;44,37;;PROV. FGTS S/ FÉRIAS REF. AO MÊS - COMERCIAL.;01;01;;;;;
30/09/2013;;3.2.01.01.0011;2.1.03.02.0003;74,94;;PROV. FGTS S/ FÉRIAS REF. AO MÊS - COMPRAS.;01;01;;;;;
30/09/2013;;3.2.01.01.0011;2.1.03.02.0003;270,92;;PROV. FGTS S/ FÉRIAS REF. AO MÊS - CONTROLADORIA.;01;01;;;;;
30/09/2013;;3.2.01.01.0011;2.1.03.02.0003;63,67;;PROV. FGTS S/ FÉRIAS REF. AO MÊS - DIRETORIA.;01;01;;;;;
30/09/2013;;3.2.01.01.0011;2.1.03.02.0003;69,57;;PROV. FGTS S/ FÉRIAS REF. AO MÊS - DEP. PESSOAL.;01;01;;;;;
30/09/2013;;3.2.01.01.0011;2.1.03.02.0003;126,81;;PROV. FGTS S/ FÉRIAS REF. AO MÊS - RH.;01;01;;;;;
30/09/2013;;3.2.01.01.0011;2.1.03.02.0003;6,13;;PROV. FGTS S/ FÉRIAS REF. AO MÊS - TI.;01;01;;;;;
30/09/2013;;3.2.01.01.0011;2.1.03.02.0003;25,97;;PROV. FGTS S/ FÉRIAS REF. AO MÊS - LABORATÓRIO.;01;01;;;;;
30/09/2013;;3.2.01.01.0011;2.1.03.02.0003;24;;PROV. FGTS S/ FÉRIAS REF. AO MÊS - SEG. TRABALHO.;01;01;;;;;
30/09/2013;;3.2.01.01.0011;2.1.03.02.0003;78,4;;PROV. FGTS S/ FÉRIAS REF. AO MÊS - ADM.;01;01;;;;;
30/09/2013;;3.2.01.01.0011;2.1.03.02.0003;268,02;;PROV. FGTS S/ FÉRIAS REF. AO MÊS - DESENVOLVIMENTO.;01;01;;;;;
30/09/2013;;3.2.01.01.0011;2.1.03.02.0003;189,54;;PROV. FGTS S/ FÉRIAS REF. AO MÊS - ENGENHARIA.;01;01;;;;;
30/09/2013;;3.1.01.02.0024;2.1.03.01.0006;5350,89;;PROV. PLR REF. AO MÊS - TAPETE.;01;01;;;;;
30/09/2013;;3.1.01.02.0024;2.1.03.01.0006;2704,85;;PROV. PLR REF. AO MÊS - REPARO ÁGUA.;01;01;;;;;
30/09/2013;;3.1.01.02.0024;2.1.03.01.0006;6585,71;;PROV. PLR REF. AO MÊS - PARA SOL.;01;01;;;;;
30/09/2013;;3.1.01.02.0024;2.1.03.01.0006;3292,86;;PROV. PLR REF. AO MÊS - ESPUMA.;01;01;;;;;
30/09/2013;;3.1.01.02.0024;2.1.03.01.0006;352,81;;PROV. PLR REF. AO MÊS - EPP.;01;01;;;;;
30/09/2013;;3.1.01.02.0024;2.1.03.01.0006;352,81;;PROV. PLR REF. AO MÊS - BETUME.;01;01;;;;;
30/09/2013;;3.1.01.02.0024;2.1.03.01.0006;2410,84;;PROV. PLR REF. AO MÊS - ACÚSTICA.;01;01;;;;;
30/09/2013;;3.1.02.01.0022;2.1.03.01.0006;999,62;;PROV. PLR REF. AO MÊS - QUALIDADE.;01;01;;;;;
30/09/2013;;3.1.02.01.0022;2.1.03.01.0006;999,62;;PROV. PLR REF. AO MÊS - MANUTENÇÃO.;01;01;;;;;
30/09/2013;;3.1.02.01.0022;2.1.03.01.0006;2116,84;;PROV. PLR REF. AO MÊS - LOGÍSTICA.;01;01;;;;;
30/09/2013;;3.1.02.01.0022;2.1.03.01.0006;411,61;;PROV. PLR REF. AO MÊS - GER. PRODUÇÃO.;01;01;;;;;
30/09/2013;;3.1.02.01.0022;2.1.03.01.0006;411,61;;PROV. PLR REF. AO MÊS - FERRAMENTARIA.;01;01;;;;;
30/09/2013;;3.1.02.01.0022;2.1.03.01.0006;176,4;;PROV. PLR REF. AO MÊS - ALMOXARIFADO.;01;01;;;;;
30/09/2013;;3.2.01.01.0027;2.1.03.01.0006;235,2;;PROV. PLR REF. AO MÊS - ADM.;01;01;;;;;
30/09/2013;;3.2.01.01.0027;2.1.03.01.0006;117,6;;PROV. PLR REF. AO MÊS - DIRETORIA.;01;01;;;;;
30/09/2013;;3.2.01.01.0027;2.1.03.01.0006;176,4;;PROV. PLR REF. AO MÊS - COMERCIAL.;01;01;;;;;
30/09/2013;;3.2.01.01.0027;2.1.03.01.0006;176,4;;PROV. PLR REF. AO MÊS - COMPRAS.;01;01;;;;;
30/09/2013;;3.2.01.01.0027;2.1.03.01.0006;470,41;;PROV. PLR REF. AO MÊS - CONTROLADORIA.;01;01;;;;;
30/09/2013;;3.2.01.01.0027;2.1.03.01.0006;176,4;;PROV. PLR REF. AO MÊS - DEP. PESSOAL.;01;01;;;;;
30/09/2013;;3.2.01.01.0027;2.1.03.01.0006;294;;PROV. PLR REF. AO MÊS - DESENVOLVIMENTO.;01;01;;;;;
30/09/2013;;3.2.01.01.0027;2.1.03.01.0006;352,81;;PROV. PLR REF. AO MÊS - ENGENHARIA.;01;01;;;;;
30/09/2013;;3.2.01.01.0027;2.1.03.01.0006;176,4;;PROV. PLR REF. AO MÊS - TI.;01;01;;;;;
30/09/2013;;3.2.01.01.0027;2.1.03.01.0006;117,6;;PROV. PLR REF. AO MÊS - LABORATÓRIO.;01;01;;;;;
30/09/2013;;3.2.01.01.0027;2.1.03.01.0006;235,2;;PROV. PLR REF. AO MÊS - RH.;01;01;;;;;
30/09/2013;;3.2.01.01.0027;2.1.03.01.0006;117,6;;PROV. PLR REF. AO MÊS - SEG. TRABALHO.;01;01;;;;;
30/09/2013;;3.1.01.02.0011;2.1.03.05.0002;6798,74;;PROV. FGTS REF. AO MÊS - TAPETE.;01;01;;;;;
30/09/2013;;3.1.01.02.0011;2.1.03.05.0002;3834,73;;PROV. FGTS REF. AO MÊS - REPARO ÁGUA.;01;01;;;;;
