DATA	DOCUMENTO	CONTADEB	CONTACRED	VALOR	HP	HISTORICO	FILDEB	FILCRED	EVENTO	CONT	USER	INTEG_TO	XREF
31/08/2013		3.1.02.01.0006	2.1.03.02.0003			PROV. FGTS S/ FêRIAS REF. AO M“S - FERRAMENTARIA.	1	1					
31/08/2013		3.1.02.01.0006	2.1.03.02.0003			PROV. FGTS S/ FêRIAS REF. AO M“S - GER. PRODUÄ«O.	1	1					
31/08/2013		3.1.02.01.0006	2.1.03.02.0003			PROV. FGTS S/ FêRIAS REF. AO M“S - ALMOXARIFADO.	1	1					
31/08/2013		3.2.01.01.0010	2.1.03.02.0001			PROV. FêRIAS REF. AO M“S - COMERCIAL.	1	1					
31/08/2013		3.2.01.01.0010	2.1.03.02.0001			PROV. FêRIAS REF. AO M“S - COMPRAS.	1	1					
31/08/2013		3.2.01.01.0010	2.1.03.02.0001			PROV. FêRIAS REF. AO M“S - CONTROLADORIA.	1	1					
31/08/2013		3.2.01.01.0010	2.1.03.02.0001			PROV. FêRIAS REF. AO M“S - DIRETORIA.	1	1					
31/08/2013		3.2.01.01.0010	2.1.03.02.0001			PROV. FêRIAS REF. AO M“S - DEP. PESSOAL.	1	1					
31/08/2013		3.2.01.01.0010	2.1.03.02.0001			PROV. FêRIAS REF. AO M“S - RH.	1	1					
31/08/2013		3.2.01.01.0010	2.1.03.02.0001			PROV. FêRIAS REF. AO M“S - TI.	1	1					
31/08/2013		3.2.01.01.0010	2.1.03.02.0001			PROV. FêRIAS REF. AO M“S - LABORAT‡RIO.	1	1					
31/08/2013		3.2.01.01.0010	2.1.03.02.0001			PROV. FêRIAS REF. AO M“S - SEG. TRABALHO.	1	1					
31/08/2013		3.2.01.01.0010	2.1.03.02.0001			PROV. FêRIAS REF. AO M“S - ADM.	1	1					
31/08/2013		3.2.01.01.0010	2.1.03.02.0001			PROV. FêRIAS REF. AO M“S - DESENVOLVIMENTO.	1	1					
31/08/2013		3.2.01.01.0010	2.1.03.02.0001			PROV. FêRIAS REF. AO M“S - ENGENHARIA.	1	1					
31/08/2013		3.2.01.01.0014	2.1.03.02.0002			PROV. INSS S/ FêRIAS REF. AO M“S - COMERCIAL.	1	1					
31/08/2013		3.2.01.01.0014	2.1.03.02.0002			PROV. INSS S/ FêRIAS REF. AO M“S - COMPRAS.	1	1					
31/08/2013		3.2.01.01.0014	2.1.03.02.0002			PROV. INSS S/ FêRIAS REF. AO M“S - CONTROLADORIA.	1	1					
31/08/2013		3.2.01.01.0014	2.1.03.02.0002			PROV. INSS S/ FêRIAS REF. AO M“S - DIRETORIA.	1	1					
31/08/2013		3.2.01.01.0014	2.1.03.02.0002			PROV. INSS S/ FêRIAS REF. AO M“S - DEP. PESSOAL.	1	1					
31/08/2013		3.2.01.01.0014	2.1.03.02.0002			PROV. INSS S/ FêRIAS REF. AO M“S - RH.	1	1					
31/08/2013		3.2.01.01.0014	2.1.03.02.0002			PROV. INSS S/ FêRIAS REF. AO M“S - TI.	1	1					
31/08/2013		3.2.01.01.0014	2.1.03.02.0002			PROV. INSS S/ FêRIAS REF. AO M“S - LABORAT‡RIO.	1	1					
