DATA;DOCUMENTO;CONTADEB;CONTACRED;VALOR;HP;HISTORICO;FILDEB;FILCRED;EVENTO;CONT;USER;INTEG_TO;XREF
31/07/2013;;3.1.01.02.0024;2.1.03.01.0006;;;PROV. PLR REF. AO MÊS - TAPETE.;1;1;;;;;
31/07/2013;;3.1.01.02.0024;2.1.03.01.0006;;;PROV. PLR REF. AO MÊS - REPARO ÁGUA.;1;1;;;;;
31/07/2013;;3.1.01.02.0024;2.1.03.01.0006;;;PROV. PLR REF. AO MÊS - PARA SOL.;1;1;;;;;
31/07/2013;;3.1.01.02.0024;2.1.03.01.0006;;;PROV. PLR REF. AO MÊS - ESPUMA.;1;1;;;;;
31/07/2013;;3.1.01.02.0024;2.1.03.01.0006;;;PROV. PLR REF. AO MÊS - EPP.;1;1;;;;;
31/07/2013;;3.1.01.02.0024;2.1.03.01.0006;;;PROV. PLR REF. AO MÊS - BETUME.;1;1;;;;;
31/07/2013;;3.1.01.02.0024;2.1.03.01.0006;;;PROV. PLR REF. AO MÊS - ACÚSTICA.;1;1;;;;;
31/07/2013;;3.1.02.01.0022;2.1.03.01.0006;;;PROV. PLR REF. AO MÊS - QUALIDADE.;1;1;;;;;
31/07/2013;;3.1.02.01.0022;2.1.03.01.0006;;;PROV. PLR REF. AO MÊS - MANUTENÇÃO.;1;1;;;;;
31/07/2013;;3.1.02.01.0022;2.1.03.01.0006;;;PROV. PLR REF. AO MÊS - LOGÍSTICA.;1;1;;;;;
31/07/2013;;3.1.02.01.0022;2.1.03.01.0006;;;PROV. PLR REF. AO MÊS - GER. PRODUÇÃO.;1;1;;;;;
31/07/2013;;3.1.02.01.0022;2.1.03.01.0006;;;PROV. PLR REF. AO MÊS - FERRAMENTARIA.;1;1;;;;;
31/07/2013;;3.1.02.01.0022;2.1.03.01.0006;;;PROV. PLR REF. AO MÊS - ALMOXARIFADO.;1;1;;;;;
31/07/2013;;3.2.01.01.0027;2.1.03.01.0006;;;PROV. PLR REF. AO MÊS - ADM.;1;1;;;;;
31/07/2013;;3.2.01.01.0027;2.1.03.01.0006;;;PROV. PLR REF. AO MÊS - DIRETORIA.;1;1;;;;;
31/07/2013;;3.2.01.01.0027;2.1.03.01.0006;;;PROV. PLR REF. AO MÊS - COMERCIAL.;1;1;;;;;
31/07/2013;;3.2.01.01.0027;2.1.03.01.0006;;;PROV. PLR REF. AO MÊS - COMPRAS.;1;1;;;;;
31/07/2013;;3.2.01.01.0027;2.1.03.01.0006;;;PROV. PLR REF. AO MÊS - CONTROLADORIA.;1;1;;;;;
31/07/2013;;3.2.01.01.0027;2.1.03.01.0006;;;PROV. PLR REF. AO MÊS - DEP. PESSOAL.;1;1;;;;;
31/07/2013;;3.2.01.01.0027;2.1.03.01.0006;;;PROV. PLR REF. AO MÊS - DESENVOLVIMENTO.;1;1;;;;;
31/07/2013;;3.2.01.01.0027;2.1.03.01.0006;;;PROV. PLR REF. AO MÊS - ENGENHARIA.;1;1;;;;;
31/07/2013;;3.2.01.01.0027;2.1.03.01.0006;;;PROV. PLR REF. AO MÊS - TI.;1;1;;;;;
31/07/2013;;3.2.01.01.0027;2.1.03.01.0006;;;PROV. PLR REF. AO MÊS - LABORATÓRIO.;1;1;;;;;
31/07/2013;;3.2.01.01.0027;2.1.03.01.0006;;;PROV. PLR REF. AO MÊS - RH.;1;1;;;;;
31/07/2013;;3.2.01.01.0027;2.1.03.01.0006;;;PROV. PLR REF. AO MÊS - SEG. TRABALHO.;1;1;;;;;
31/07/2013;;3.1.01.02.0011;2.1.03.05.0002;;;PROV. FGTS REF. AO MÊS - TAPETE.;1;1;;;;;
31/07/2013;;3.1.01.02.0011;2.1.03.05.0002;;;PROV. FGTS REF. AO MÊS - REPARO ÁGUA.;1;1;;;;;
31/07/2013;;3.1.01.02.0011;2.1.03.05.0002;;;PROV. FGTS REF. AO MÊS - PARA SOL.;1;1;;;;;
31/07/2013;;3.1.01.02.0011;2.1.03.05.0002;;;PROV. FGTS REF. AO MÊS - ESPUMA.;1;1;;;;;
31/07/2013;;3.1.01.02.0011;2.1.03.05.0002;;;PROV. FGTS REF. AO MÊS - EPP.;1;1;;;;;
31/07/2013;;3.1.01.02.0011;2.1.03.05.0002;;;PROV. FGTS REF. AO MÊS - BETUME.;1;1;;;;;
31/07/2013;;3.1.01.02.0011;2.1.03.05.0002;;;PROV. FGTS REF. AO MÊS - ACÚSTICA.;1;1;;;;;
31/07/2013;;3.1.02.01.0006;2.1.03.05.0002;;;PROV. FGTS REF. AO MÊS - QUALIDADE.;1;1;;;;;
31/07/2013;;3.1.02.01.0006;2.1.03.05.0002;;;PROV. FGTS REF. AO MÊS - MANUTENÇÃO.;1;1;;;;;
31/07/2013;;3.1.02.01.0006;2.1.03.05.0002;;;PROV. FGTS REF. AO MÊS - LOGÍSTICA.;1;1;;;;;
31/07/2013;;3.1.02.01.0006;2.1.03.05.0002;;;PROV. FGTS REF. AO MÊS - GER. PRODUÇÃO.;1;1;;;;;
31/07/2013;;3.1.02.01.0006;2.1.03.05.0002;;;PROV. FGTS REF. AO MÊS - FERRAMENTARIA.;1;1;;;;;
31/07/2013;;3.1.02.01.0006;2.1.03.05.0002;;;PROV. FGTS REF. AO MÊS - ALMOXARIFADO.;1;1;;;;;
31/07/2013;;3.2.01.01.0011;2.1.03.05.0002;;;PROV. FGTS REF. AO MÊS - ADM.;1;1;;;;;
31/07/2013;;3.2.01.01.0011;2.1.03.05.0002;;;PROV. FGTS REF. AO MÊS - DIRETORIA.;1;1;;;;;
31/07/2013;;3.2.01.01.0011;2.1.03.05.0002;;;PROV. FGTS REF. AO MÊS - COMERCIAL.;1;1;;;;;
31/07/2013;;3.2.01.01.0011;2.1.03.05.0002;;;PROV. FGTS REF. AO MÊS - COMPRAS.;1;1;;;;;
31/07/2013;;3.2.01.01.0011;2.1.03.05.0002;;;PROV. FGTS REF. AO MÊS - CONTROLADORIA.;1;1;;;;;
31/07/2013;;3.2.01.01.0011;2.1.03.05.0002;;;PROV. FGTS REF. AO MÊS - DEP. PESSOAL.;1;1;;;;;
31/07/2013;;3.2.01.01.0011;2.1.03.05.0002;;;PROV. FGTS REF. AO MÊS - DESENVOLVIMENTO.;1;1;;;;;
31/07/2013;;3.2.01.01.0011;2.1.03.05.0002;;;PROV. FGTS REF. AO MÊS - ENGENHARIA.;1;1;;;;;
31/07/2013;;3.2.01.01.0011;2.1.03.05.0002;;;PROV. FGTS REF. AO MÊS - TI.;1;1;;;;;
31/07/2013;;3.2.01.01.0011;2.1.03.05.0002;;;PROV. FGTS REF. AO MÊS - LABORATÓRIO.;1;1;;;;;
31/07/2013;;3.2.01.01.0011;2.1.03.05.0002;;;PROV. FGTS REF. AO MÊS - RH.;1;1;;;;;
31/07/2013;;3.2.01.01.0011;2.1.03.05.0002;;;PROV. FGTS REF. AO MÊS - SEG. TRABALHO.;1;1;;;;;
