DATA;DOCUMENTO;CONTADEB;CONTACRED;VALOR;HP;HISTORICO;FILDEB;FILCRED;EVENTO;CONT;USER;INTEG_TO;XREF
30/06/2013;;3.2.01.01.0014;2.1.03.05.0003;523,43;;PROV. INSS S/ 1% FATURAMENTO DO MÊS DE MAIO - COMPRAS;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.05.0003;522,72;;PROV. INSS S/ 1% FATURAMENTO DO MÊS DE MAIO - COMERCIAL;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.05.0003;696,96;;PROV. INSS S/ 1% FATURAMENTO DO MÊS DE MAIO - ADM;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.05.0003;106,28;;PROV. INSS S/ 20% FOLHA DO MÊS DE MAIO - SEG. TRABALHO.;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.05.0003;212,56;;PROV. INSS S/ 20% FOLHA DO MÊS DE MAIO - RH.;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.05.0003;106,28;;PROV. INSS S/ 20% FOLHA DO MÊS DE MAIO - LABORATÓRIO;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.05.0003;159,42;;PROV. INSS S/ 20% FOLHA DO MÊS DE MAIO - TI;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.05.0003;371,98;;PROV. INSS S/ 20% FOLHA DO MÊS DE MAIO - ENGENHARIA;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.05.0003;265,70;;PROV. INSS S/ 20% FOLHA DO MÊS DE MAIO - DESENVOLVIMENTO;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.05.0003;106,28;;PROV. INSS S/ 20% FOLHA DO MÊS DE MAIO - DIRETORIA;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.05.0003;159,42;;PROV. INSS S/ 20% FOLHA DO MÊS DE MAIO - DEP. PESSOAL;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.05.0003;478,26;;PROV. INSS S/ 20% FOLHA DO MÊS DE MAIO - CONTROLADORIA;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.05.0003;159,42;;PROV. INSS S/ 20% FOLHA DO MÊS DE MAIO - COMPRAS;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.05.0003;159,42;;PROV. INSS S/ 20% FOLHA DO MÊS DE MAIO - COMERCIAL;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.05.0003;212,56;;PROV. INSS S/ 20% FOLHA DO MÊS DE MAIO - ADM;01;01;;;;;
30/06/2013;;3.1.01.02.0001;2.1.03.02.0004;4083,51;;PROV. 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - ACÚSTICA.;01;01;;;;;
30/06/2013;;3.1.01.02.0001;2.1.03.02.0004;4577,14;;PROV. 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - REPARO ÁGUA;01;01;;;;;
30/06/2013;;3.1.01.02.0001;2.1.03.02.0004;295,18;;PROV. 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - BETUME.;01;01;;;;;
30/06/2013;;3.1.01.02.0001;2.1.03.02.0004;944,92;;PROV. 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - EPP.;01;01;;;;;
30/06/2013;;3.1.01.02.0001;2.1.03.02.0004;6520,53;;PROV. 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - ESPUMA.;01;01;;;;;
30/06/2013;;3.1.01.02.0001;2.1.03.02.0004;11941,51;;PROV. 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - PARA SOL.;01;01;;;;;
30/06/2013;;3.1.01.02.0001;2.1.03.02.0004;9470,59;;PROV. 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - TAPETE.;01;01;;;;;
30/06/2013;;3.1.01.02.0014;2.1.03.02.0005;897,36;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - ACÚSTICA.;01;01;;;;;
30/06/2013;;3.1.01.02.0014;2.1.03.02.0005;1007,71;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - REPARO ÁGUA;01;01;;;;;
30/06/2013;;3.1.01.02.0014;2.1.03.02.0005;68,51;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - BETUME.;01;01;;;;;
30/06/2013;;3.1.01.02.0014;2.1.03.02.0005;172,92;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - EPP.;01;01;;;;;
30/06/2013;;3.1.01.02.0014;2.1.03.02.0005;1282,46;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - ESPUMA.;01;01;;;;;
30/06/2013;;3.1.01.02.0014;2.1.03.02.0005;2609,55;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - PARA SOL.;01;01;;;;;
30/06/2013;;3.1.01.02.0014;2.1.03.02.0005;2124,37;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - TAPETE.;01;01;;;;;
30/06/2013;;3.1.01.02.0011;2.1.03.02.0006;326,65;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - ACÚSTICA.;01;01;;;;;
30/06/2013;;3.1.01.02.0011;2.1.03.02.0006;366,21;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - REPARO ÁGUA.;01;01;;;;;
30/06/2013;;3.1.01.02.0011;2.1.03.02.0006;23,61;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 -BETUME.;01;01;;;;;
30/06/2013;;3.1.01.02.0011;2.1.03.02.0006;75,61;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - EPP.;01;01;;;;;
30/06/2013;;3.1.01.02.0011;2.1.03.02.0006;521,65;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - ESPUMA.;01;01;;;;;
30/06/2013;;3.1.01.02.0011;2.1.03.02.0006;955,31;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 -PARA SOL.;01;01;;;;;
30/06/2013;;3.1.01.02.0011;2.1.03.02.0006;757,56;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - TAPETE.;01;01;;;;;
30/06/2013;;3.1.02.01.0001;2.1.03.02.0004;5218,41;;PROV. 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - LOGÍSTICA.;01;01;;;;;
30/06/2013;;3.1.02.01.0001;2.1.03.02.0004;3856,13;;PROV. 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - QUALIDADE.;01;01;;;;;
30/06/2013;;3.1.02.01.0001;2.1.03.02.0004;3138,04;;PROV. 13º SALÁRIO REF. AO MÊS DE MAIO/2013 -MANUTENÇÃO.;01;01;;;;;
30/06/2013;;3.1.02.01.0001;2.1.03.02.0004;1634,35;;PROV. 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - FERRAMENTARIA.;01;01;;;;;
30/06/2013;;3.1.02.01.0001;2.1.03.02.0004;2409,17;;PROV. 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - GER. PRODUÇÃO.;01;01;;;;;
30/06/2013;;3.1.02.01.0001;2.1.03.02.0004;365,69;;PROV. 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - ALMOXARIFADO.;01;01;;;;;
30/06/2013;;3.1.02.01.0009;2.1.03.02.0005;1203,17;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - LOGÍSTICA.;01;01;;;;;
30/06/2013;;3.1.02.01.0009;2.1.03.02.0005;902,41;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - QUALIDADE.;01;01;;;;;
30/06/2013;;3.1.02.01.0009;2.1.03.02.0005;970,09;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - MANUTENÇÃO.;01;01;;;;;
30/06/2013;;3.1.02.01.0009;2.1.03.02.0005;337,81;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - FERRAMENTARIA.;01;01;;;;;
30/06/2013;;3.1.02.01.0009;2.1.03.02.0005;547,78;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - GER. PRODUÇÃO.;01;01;;;;;
30/06/2013;;3.1.02.01.0009;2.1.03.02.0005;88,89;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 -ALMOXARIFADO.;01;01;;;;;
30/06/2013;;3.1.02.01.0006;2.1.03.02.0006;417,49;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - LOGÍSTICA.;01;01;;;;;
30/06/2013;;3.1.02.01.0006;2.1.03.02.0006;308,49;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - QUALIDADE.;01;01;;;;;
30/06/2013;;3.1.02.01.0006;2.1.03.02.0006;251,03;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 -MANUTENÇÃO.;01;01;;;;;
30/06/2013;;3.1.02.01.0006;2.1.03.02.0006;130,76;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - FERRAMENTARIA.;01;01;;;;;
30/06/2013;;3.1.02.01.0006;2.1.03.02.0006;192,75;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - GER. PRODUÇÃO.;01;01;;;;;
30/06/2013;;3.1.02.01.0006;2.1.03.02.0006;29,25;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - ALMOXARIFADO.;01;01;;;;;
30/06/2013;;3.2.01.01.0001;2.1.03.02.0004;998,09;;PROV.  13º SALÁRIO REF. AO MÊS DE MAIO/2013 - COMERCIAL.;01;01;;;;;
30/06/2013;;3.2.01.01.0001;2.1.03.02.0004;703,60;;PROV.  13º SALÁRIO REF. AO MÊS DE MAIO/2013 -COMPRAS.;01;01;;;;;
30/06/2013;;3.2.01.01.0001;2.1.03.02.0004;3200,68;;PROV.  13º SALÁRIO REF. AO MÊS DE MAIO/2013 - CONTROLADORIA.;01;01;;;;;
30/06/2013;;3.2.01.01.0001;2.1.03.02.0004;596,93;;PROV.  13º SALÁRIO REF. AO MÊS DE MAIO/2013 - DIRETORIA.;01;01;;;;;
30/06/2013;;3.2.01.01.0001;2.1.03.02.0004;412,29;;PROV.  13º SALÁRIO REF. AO MÊS DE MAIO/2013 - DEP. PESSOAL.;01;01;;;;;
30/06/2013;;3.2.01.01.0001;2.1.03.02.0004;1054,25;;PROV.  13º SALÁRIO REF. AO MÊS DE MAIO/2013 - RH.;01;01;;;;;
30/06/2013;;3.2.01.01.0001;2.1.03.02.0004;1473,29;;PROV.  13º SALÁRIO REF. AO MÊS DE MAIO/2013 - TI.;01;01;;;;;
30/06/2013;;3.2.01.01.0001;2.1.03.02.0004;250,70;;PROV.  13º SALÁRIO REF. AO MÊS DE MAIO/2013 - LABORATÓRIO.;01;01;;;;;
30/06/2013;;3.2.01.01.0001;2.1.03.02.0004;228,79;;PROV.  13º SALÁRIO REF. AO MÊS DE MAIO/2013 -  SEG. TRABALHO.;01;01;;;;;
30/06/2013;;3.2.01.01.0001;2.1.03.02.0004;868,28;;PROV.  13º SALÁRIO REF. AO MÊS DE MAIO/2013 - ADM.;01;01;;;;;
30/06/2013;;3.2.01.01.0001;2.1.03.02.0004;2573,44;;PROV.  13º SALÁRIO REF. AO MÊS DE MAIO/2013 - DESENVOLVIMENTO.;01;01;;;;;
30/06/2013;;3.2.01.01.0001;2.1.03.02.0004;2458,35;;PROV.  13º SALÁRIO REF. AO MÊS DE MAIO/2013 - ENGENHARIA.;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.02.0005;231,72;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - COMERCIAL.;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.02.0005;164,18;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - COMPRAS.;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.02.0005;730,43;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - CONTROLADORIA.;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.02.0005;139,77;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - DIRETORIA.;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.02.0005;95,32;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - DEP. PESSOAL.;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.02.0005;247,78;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - RH.;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.02.0005;343,59;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - TI.;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.02.0005;58,28;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - LABORATÓRIO.;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.02.0005;54,37;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - SEG. TRABALHO.;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.02.0005;198,98;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - ADM.;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.02.0005;586,13;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - DESENVOLVIMENTO.;01;01;;;;;
30/06/2013;;3.2.01.01.0014;2.1.03.02.0005;562,01;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - ENGENHARIA.;01;01;;;;;
30/06/2013;;3.2.01.01.0011;2.1.03.02.0006;79,84;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - COMERCIAL.;01;01;;;;;
30/06/2013;;3.2.01.01.0011;2.1.03.02.0006;56,28;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - COMPRAS.;01;01;;;;;
30/06/2013;;3.2.01.01.0011;2.1.03.02.0006;256,06;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - CONTROLADORIA.;01;01;;;;;
30/06/2013;;3.2.01.01.0011;2.1.03.02.0006;47,75;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - DIRETORIA.;01;01;;;;;
30/06/2013;;3.2.01.01.0011;2.1.03.02.0006;32,97;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - DEP. PESSOAL.;01;01;;;;;
30/06/2013;;3.2.01.01.0011;2.1.03.02.0006;84,34;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - RH.;01;01;;;;;
30/06/2013;;3.2.01.01.0011;2.1.03.02.0006;117,87;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - TI.;01;01;;;;;
30/06/2013;;3.2.01.01.0011;2.1.03.02.0006;20,06;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - LABORATÓRIO.;01;01;;;;;
30/06/2013;;3.2.01.01.0011;2.1.03.02.0006;18,31;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - SEG. TRABALHO.;01;01;;;;;
30/06/2013;;3.2.01.01.0011;2.1.03.02.0006;69,46;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - ADM.;01;01;;;;;
30/06/2013;;3.2.01.01.0011;2.1.03.02.0006;205,89;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - DESENVOLVIMENTO.;01;01;;;;;
30/06/2013;;3.2.01.01.0011;2.1.03.02.0006;196,67;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS DE MAIO/2013 - ENGENHARIA.;01;01;;;;;
30/06/2013;;3.1.01.02.0010;2.1.03.02.0001;5258,88;;PROV. FÉRIAS REF. AO MÊS DE MAIO/2013 - ACÚSTICA.;01;01;;;;;
30/06/2013;;3.1.01.02.0010;2.1.03.02.0001;5729,26;;PROV. FÉRIAS REF. AO MÊS DE MAIO/2013 - REPARO ÁGUA;01;01;;;;;
30/06/2013;;3.1.01.02.0010;2.1.03.02.0001;384,48;;PROV. FÉRIAS REF. AO MÊS DE MAIO/2013 - BETUME.;01;01;;;;;
30/06/2013;;3.1.01.02.0010;2.1.03.02.0001;1153,12;;PROV. FÉRIAS REF. AO MÊS DE MAIO/2013 - EPP.;01;01;;;;;
30/06/2013;;3.1.01.02.0010;2.1.03.02.0001;6551,76;;PROV. FÉRIAS REF. AO MÊS DE MAIO/2013 - ESPUMA.;01;01;;;;;
30/06/2013;;3.1.01.02.0010;2.1.03.02.0001;13383,26;;PROV. FÉRIAS REF. AO MÊS DE MAIO/2013 - PARA SOL.;01;01;;;;;
30/06/2013;;3.1.01.02.0010;2.1.03.02.0001;11678,57;;PROV. FÉRIAS REF. AO MÊS DE MAIO/2013 - TAPETE.;01;01;;;;;
30/06/2013;;3.1.01.02.0014;2.1.03.02.0002;1993,14;;PROV. INSS S/ FÉRIAS REF. AO MÊS DE MAIO/2013 - ACÚSTICA.;01;01;;;;;
30/06/2013;;3.1.01.02.0014;2.1.03.02.0002;2138,81;;PROV. INSS S/ FÉRIAS REF. AO MÊS DE MAIO/2013 - REPARO ÁGUA.;01;01;;;;;
30/06/2013;;3.1.01.02.0014;2.1.03.02.0002;146,95;;PROV. INSS S/ FÉRIAS REF. AO MÊS DE MAIO/2013 - BETUME.;01;01;;;;;
30/06/2013;;3.1.01.02.0014;2.1.03.02.0002;490,31;;PROV. INSS S/ FÉRIAS REF. AO MÊS DE MAIO/2013 - EPP.;01;01;;;;;
30/06/2013;;3.1.01.02.0014;2.1.03.02.0002;2484,78;;PROV. INSS S/ FÉRIAS REF. AO MÊS DE MAIO/2013 - ESPUMA.;01;01;;;;;
30/06/2013;;3.1.01.02.0014;2.1.03.02.0002;4894,40;;PROV. INSS S/ FÉRIAS REF. AO MÊS DE MAIO/2013 - PARA SOL.;01;01;;;;;
30/06/2013;;3.1.01.02.0014;2.1.03.02.0002;4116,06;;PROV. INSS S/ FÉRIAS REF. AO MÊS DE MAIO/2013 - TAPETE.;01;01;;;;;
30/06/2013;;3.1.01.02.0011;2.1.03.02.0003;420,72;;PROV. FGTS S/ FÉRIAS REF. AO MÊS DE MAIO/2013 - ACÚSTICA.;01;01;;;;;
30/06/2013;;3.1.01.02.0011;2.1.03.02.0003;458,33;;PROV. FGTS S/ FÉRIAS REF. AO MÊS DE MAIO/2013 - REPARO ÁGUA.;01;01;;;;;
30/06/2013;;3.1.01.02.0011;2.1.03.02.0003;30,76;;PROV. FGTS S/ FÉRIAS REF. AO MÊS DE MAIO/2013 - BETUME.;01;01;;;;;
30/06/2013;;3.1.01.02.0011;2.1.03.02.0003;92,26;;PROV. FGTS S/ FÉRIAS REF. AO MÊS DE MAIO/2013 - EPP.;01;01;;;;;
30/06/2013;;3.1.01.02.0011;2.1.03.02.0003;524,20;;PROV. FGTS S/ FÉRIAS REF. AO MÊS DE MAIO/2013 - ESPUMA.;01;01;;;;;
30/06/2013;;3.1.01.02.0011;2.1.03.02.0003;1096,31;;PROV. FGTS S/ FÉRIAS REF. AO MÊS DE MAIO/2013 - PARA SOL.;01;01;;;;;
30/06/2013;;3.1.01.02.0011;2.1.03.02.0003;987,14;;PROV. FGTS S/ FÉRIAS REF. AO MÊS DE MAIO/2013 - TAPETE.;01;01;;;;;
30/06/2013;;3.1.02.01.0005;2.1.03.02.0001;6434,55;;PROV. FÉRIAS REF. AO MÊS DE MAIO/2013 - LOGÍSTICA.;01;01;;;;;
30/06/2013;;3.1.02.01.0005;2.1.03.02.0001;5053,42;;PROV. FÉRIAS REF. AO MÊS DE MAIO/2013 - QUALIDADE.;01;01;;;;;
30/06/2013;;3.1.02.01.0005;2.1.03.02.0001;6902,90;;PROV. FÉRIAS REF. AO MÊS DE MAIO/2013 - MANUTENÇÃO.;01;01;;;;;
30/06/2013;;3.1.02.01.0005;2.1.03.02.0001;2090,77;;PROV. FÉRIAS REF. AO MÊS DE MAIO/2013 - FERRAMENTARIA.;01;01;;;;;
30/06/2013;;3.1.02.01.0005;2.1.03.02.0001;3201,80;;PROV. FÉRIAS REF. AO MÊS DE MAIO/2013 - GER. PRODUÇÃO.;01;01;;;;;
30/06/2013;;3.1.02.01.0005;2.1.03.02.0001;426,28;;PROV. FÉRIAS REF. AO MÊS DE MAIO/2013 - ALMOXARIFADO.;01;01;;;;;
30/06/2013;;3.1.02.01.0009;2.1.03.02.0002;2271,46;;PROV. INSS S/ FÉRIAS REF. AO MÊS DE MAIO/2013 - LOGÍSTICA.;01;01;;;;;
30/06/2013;;3.1.02.01.0009;2.1.03.02.0002;2014,38;;PROV. INSS S/ FÉRIAS REF. AO MÊS DE MAIO/2013 - QUALIDADE.;01;01;;;;;
30/06/2013;;3.1.02.01.0009;2.1.03.02.0002;2291,77;;PROV. INSS S/ FÉRIAS REF. AO MÊS DE MAIO/2013 - MANUTENÇÃO.;01;01;;;;;
